OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,genus_mdd,species,species_mdd,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Z
7432,,1897325293,5bfde5fb-4beb-45c9-922f-f897fe8cc710,6d4fa4d16e6bd13bed268252dc8b03b1,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrotus,Macrotus,Macrotus waterhousii,Macrotus waterhousii,bulleri,SUBSPECIES,"""Macrotus waterhousii bulleri H.Allen, 1890""",Macrotus waterhousii subsp. bulleri,"""H. Allen, 1890""",MX,0.25 mi W Aduana,Sonora,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.0375,-109.013355,70,,550,550,0,0,1972-10-28 0:00:00,28,10,1972,4265362,2433295,PRESERVED_SPECIMEN,TTU,TTU,14272,,D.B.L.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),D.B.L.,,,2023-09-07T05:27:13.371Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,2067
18632,,1145187974,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:161201?seid=1573607,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus,Corynorhinus townsendii,Corynorhinus townsendii,pallescens,SUBSPECIES,"""Corynorhinus townsendii pallescens Miller, 1897""",Corynorhinus townsendii pallescens,,US,"""""""""""""""Chiricahua Mountains, 1 mi E Flys Peak""""""""""""""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.87287,-109.26666,1804,,,,,,1973-06-07 0:00:00,7,6,1973,6163672,2432479,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:161201,697,Victor E. Diersing,1973-06-07 0:00:00,CC0_1_0,,Collector(s): Victor E. Diersing,,,2023-12-28T00:35:23.260Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2576
20526,,1122691377,832a5f06-f762-11e1-a439-00145eb45e9a,0444FB17-0A86-45AD-AD6A-B0D70C13FE2D,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""",Eptesicus fuscus,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2432352,2432352,PRESERVED_SPECIMEN,UF,Mammals,10044,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:45.387Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20542,,1122691321,832a5f06-f762-11e1-a439-00145eb45e9a,3F50AD4D-2EEE-4687-B58B-7001FBC709E8,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""",Eptesicus fuscus,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2432352,2432352,PRESERVED_SPECIMEN,UF,Mammals,10045,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:48.160Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20545,,1122691317,832a5f06-f762-11e1-a439-00145eb45e9a,90B9106E-7E4A-41D6-9EF6-EA94017E39C1,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus,Eptesicus fuscus,Eptesicus fuscus,,SPECIES,"""Eptesicus fuscus (Palisot de Beauvois, 1796)""",Eptesicus fuscus,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2432352,2432352,PRESERVED_SPECIMEN,UF,Mammals,10043,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:49.659Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20535,,1122691332,832a5f06-f762-11e1-a439-00145eb45e9a,E33F7F92-79E7-4971-82D8-6EAFD1FF95E4,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris,Lasionycteris noctivagans,Lasionycteris noctivagans,,SPECIES,"""Lasionycteris noctivagans (Le Conte, 1831)""",Lasionycteris noctivagans,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2432341,2432341,PRESERVED_SPECIMEN,UF,Mammals,10039,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:49.938Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20546,,1122691315,832a5f06-f762-11e1-a439-00145eb45e9a,173A30E9-7A44-436A-94D3-11652CCDB1FA,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus,Lasiurus cinereus,Lasiurus cinereus,,GENUS,"""Lasiurus Gray, 1831""",LASIURUS CINEREUS,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2432584,,PRESERVED_SPECIMEN,UF,Mammals,10015,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:52.741Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20555,,1122691304,832a5f06-f762-11e1-a439-00145eb45e9a,FAB3E70C-71D5-4D9E-86E4-F5A4EB8E0814,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus,Lasiurus cinereus,Lasiurus cinereus,,GENUS,"""Lasiurus Gray, 1831""",LASIURUS CINEREUS,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2432584,,PRESERVED_SPECIMEN,UF,Mammals,10016,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:50.982Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20543,,1122691319,832a5f06-f762-11e1-a439-00145eb45e9a,3929384A-F115-4111-B759-A00A9224CCC9,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris,Leptonycteris yerbabuenae,Leptonycteris yerbabuenae,,SPECIES,"""Leptonycteris yerbabuenae Martínez & Villa-R., 1940""",Leptonycteris yerbabuenae,,US,10.3 Kilometers N 1.2 Kilometers W,Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.934719,-109.231074,,,,,,,1973-06-09 0:00:00,9,6,1973,2433312,2433312,PRESERVED_SPECIMEN,UF,Mammals,10042,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen; Bush, Albert""",,,2024-01-01T05:01:49.821Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1849
20536,,1122691330,832a5f06-f762-11e1-a439-00145eb45e9a,EB40CFE1-75C5-4432-9B13-12E6BAF54732,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""3.0 Kilometers S , 2.2 Kilometers E At Blueoak Tank""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.886571,-109.14083,,,,,,,1973-06-23 0:00:00,23,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,10034,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:47.671Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1859
20537,,1122691329,832a5f06-f762-11e1-a439-00145eb45e9a,A6FE86B9-5E08-4E27-9879-48F3995080F4,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""3.0 Kilometers S , 2.2 Kilometers E At Blueoak Tank""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.886571,-109.14083,,,,,,,1973-06-23 0:00:00,23,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,10033,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:47.003Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1859
20538,,1122691328,832a5f06-f762-11e1-a439-00145eb45e9a,6CAE6FE9-EB52-4F3B-AAD2-D3312160CE7F,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""3.0 Kilometers S , 2.2 Kilometers E At Blueoak Tank""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.886571,-109.14083,,,,,,,1973-06-23 0:00:00,23,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,10035,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:48.188Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1859
20544,,1122691318,832a5f06-f762-11e1-a439-00145eb45e9a,BEDEDFD2-8D85-4DE0-A65C-4E58E75475C0,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""8 Miles W , 0.6 Miles S, Rustler Park""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.9034,-109.28001,,,,,,,1973-06-29 0:00:00,29,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,9980,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:51.597Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2589
20547,,1122691314,832a5f06-f762-11e1-a439-00145eb45e9a,6F5A60AF-F33D-4104-9F76-AA3200E8055A,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""8 Miles W , 0.6 Miles S At Rustler Park""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.9034,-109.28,,,,,,,1973-06-29 0:00:00,29,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,10032,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:50.685Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2589
20551,,1122691310,832a5f06-f762-11e1-a439-00145eb45e9a,3B1E8A16-BCC0-4283-A6C9-0AEFF4B9E302,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""3.0 Kilometers S , 2.2 Kilometers E At Blueoak Tank""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.886571,-109.14083,,,,,,,1973-06-23 0:00:00,23,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,10037,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:44.469Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1859
20560,,1122691282,832a5f06-f762-11e1-a439-00145eb45e9a,C6606B85-61EC-4DF2-9ED4-62775934E64E,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""3.0 Kilometers S , 2.2 Kilometers E, Blueoak""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.886571,-109.14083,,,,,,,1973-06-23 0:00:00,23,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,9979,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:52.636Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1859
20562,,1122691275,832a5f06-f762-11e1-a439-00145eb45e9a,BEA21388-5B0A-4E77-8379-2AF867D6B88E,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis californicus,Myotis californicus,,SPECIES,"""Myotis californicus (Audubon & Bachman, 1842)""",Myotis californicus,,US,"""3.0 Kilometers S , 2.2 Kilometers E At Blueoak Tank""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.886571,-109.14083,,,,,,,1973-06-23 0:00:00,23,6,1973,2432425,2432425,PRESERVED_SPECIMEN,UF,Mammals,10036,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:48.346Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1859
20553,,1122691308,832a5f06-f762-11e1-a439-00145eb45e9a,0C463D68-C696-4BCC-91A6-BB9D80543B27,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis,Myotis leibii,Myotis leibii,,SPECIES,"""Myotis leibii (Audubon & Bachman, 1842)""",Myotis leibii,,US,"""8 Miles W , 0.6 Miles S At Rustler Park""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.9034,-109.28,,,,,,,1973-06-29 0:00:00,29,6,1973,2432455,2432455,PRESERVED_SPECIMEN,UF,Mammals,10038,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:46.150Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2589
20527,,1122691367,832a5f06-f762-11e1-a439-00145eb45e9a,400EC035-836E-46CD-B373-7169289900A5,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis,,SPECIES,"""Tadarida brasiliensis (I.Geoffroy, 1824)""",Tadarida brasiliensis,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2433011,2433011,PRESERVED_SPECIMEN,UF,Mammals,10029,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:51.161Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20531,,1122691341,832a5f06-f762-11e1-a439-00145eb45e9a,6E47E4D0-A0A0-4B2F-8B0D-17E4688FDBD2,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis,,SPECIES,"""Tadarida brasiliensis (I.Geoffroy, 1824)""",Tadarida brasiliensis,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2433011,2433011,PRESERVED_SPECIMEN,UF,Mammals,10031,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:50.243Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20534,,1122691335,832a5f06-f762-11e1-a439-00145eb45e9a,02E5AC02-1B5E-4719-9C88-C8DE190BCC76,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis,,SPECIES,"""Tadarida brasiliensis (I.Geoffroy, 1824)""",Tadarida brasiliensis,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2433011,2433011,PRESERVED_SPECIMEN,UF,Mammals,10030,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:52.253Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
20548,,1122691313,832a5f06-f762-11e1-a439-00145eb45e9a,67ECA580-114B-44B6-9350-8B6C8F3A5AAE,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida,Tadarida brasiliensis,Tadarida brasiliensis,,SPECIES,"""Tadarida brasiliensis (I.Geoffroy, 1824)""",Tadarida brasiliensis,,US,"""3 Miles S , 5.5 Miles W At Herb Martyr Lake""",Arizona,PRESENT,,8483a1f0-1032-11db-ae00-b8a03c50a862,31.87007,-109.14083,,,1777,,,,1973-06-27 0:00:00,27,6,1973,2433011,2433011,PRESERVED_SPECIMEN,UF,Mammals,10028,,,,CC_BY_NC_4_0,,"""Humphrey, Stephen""",,,2024-01-01T05:01:52.660Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2185
7429,,1897325304,5bfde5fb-4beb-45c9-922f-f897fe8cc710,589087141c23576e0a5c76b2c100a34e,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus,Artibeus hirsutus,Artibeus hirsutus,,SPECIES,"""Artibeus hirsutus K.Andersen, 1906""",Artibeus hirsutus,"""Andersen, 1906""",MX,0.25 mi W Aduana,Sonora,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.0375,-109.013355,70,,550,550,0,0,1974-10-02 0:00:00,2,10,1974,2433263,2433263,PRESERVED_SPECIMEN,TTU,TTU,46997,,G. I. F.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),G. J. K.,,,2023-09-07T05:27:13.358Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,2067
7436,,1897325272,5bfde5fb-4beb-45c9-922f-f897fe8cc710,6bd1cc1e2b973b12ab8e2c4c640bf708,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus,Artibeus hirsutus,Artibeus hirsutus,,SPECIES,"""Artibeus hirsutus K.Andersen, 1906""",Artibeus hirsutus,"""Andersen, 1906""",MX,0.25 mi W Aduana,Sonora,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.0375,-109.013355,70,,550,550,0,0,1974-10-02 0:00:00,2,10,1974,2433263,2433263,PRESERVED_SPECIMEN,TTU,TTU,46998,,G. I. F.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),G. J. K.,,,2023-09-07T05:27:13.371Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,2067
18625,,1145187988,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:161203?seid=1199503,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus,Corynorhinus townsendii,Corynorhinus townsendii,pallescens,SUBSPECIES,"""Corynorhinus townsendii pallescens Miller, 1897""",Corynorhinus townsendii pallescens,,US,"""Crystal Cave, 2 mi S Portal""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.885122,-109.219122,100,,,,,,1974-01-06 0:00:00,6,1,1974,6163672,2432479,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:161203,31759,Woodrow W. Goodpaster,1974-01-06 0:00:00,CC0_1_0,,Collector(s): Woodrow W. Goodpaster,,,2023-12-28T00:35:22.962Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1711
18641,,1145187962,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:161202?seid=642366,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Corynorhinus,Corynorhinus,Corynorhinus townsendii,Corynorhinus townsendii,pallescens,SUBSPECIES,"""Corynorhinus townsendii pallescens Miller, 1897""",Corynorhinus townsendii pallescens,,US,"""Crystal Cave, 2 mi S Portal""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.885122,-109.219122,100,,,,,,1974-01-06 0:00:00,6,1,1974,6163672,2432479,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:161202,256,Lance S. Ellis,1974-01-06 0:00:00,CC0_1_0,,Collector(s): Lance S. Ellis,,,2023-12-28T00:35:13.566Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1711
6052,,1897329130,5bfde5fb-4beb-45c9-922f-f897fe8cc710,f3d063e06e40ee9c10f528511cc0f4ca,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga,Glossophaga mutica,Glossophaga mutica,handleyi,SUBSPECIES,"""Glossophaga soricina handleyi Webster & Jones, 1980""",Glossophaga soricina subsp. handleyi,"""Webster & Jones, 1980""",MX,0.25 mi W Aduana,Sonora,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.0375,-109.013355,70,,550,550,0,0,1974-10-02 0:00:00,2,10,1974,4265275,8836075,PRESERVED_SPECIMEN,TTU,TTU,46963,,G. I. F.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),G. J. K.,,,2023-09-07T05:27:13.367Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,2067
6054,,1897329127,5bfde5fb-4beb-45c9-922f-f897fe8cc710,c047f0645c96f97fd49f4c1e2d274b31,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga,Glossophaga mutica,Glossophaga mutica,handleyi,SUBSPECIES,"""Glossophaga soricina handleyi Webster & Jones, 1980""",Glossophaga soricina subsp. handleyi,"""Webster & Jones, 1980""",MX,0.25 mi W Aduana,Sonora,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.0375,-109.013355,70,,550,550,0,0,1974-10-02 0:00:00,2,10,1974,4265275,8836075,PRESERVED_SPECIMEN,TTU,TTU,46969,,G. I. F.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),G. J. K.,,,2023-09-07T05:27:13.356Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,2067
