OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,genus_mdd,species,species_mdd,identification_status,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,sky_island,Z
53926,,1262418242,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 27192,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.445584,-110.282766,,,,,,,1980-04-12 0:00:00,12,4,1980,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 27192,,,,CC0_1_0,,Rick Rice;RR 079,,,2023-09-27T15:54:26.831Z,,,huachuca,1621
53909,,1262418271,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 27152,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.445584,-110.282766,,,,,,,1980-03-19 0:00:00,19,3,1980,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 27152,,,,CC0_1_0,,Rick Rice;RR 073,,,2023-09-27T15:54:27Z,,,huachuca,1621
53937,,1262418223,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 27128,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.474695,-110.333423,,,,,,,1981-02-10 0:00:00,10,2,1981,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 27128,,,,CC0_1_0,,Donna U. Patty;DUP 087,,,2023-09-27T15:54:26.977Z,,,huachuca,1625
3254,,735695870,75018539-6328-41de-b875-7c2e61dc1635,urn:catalog:SBMNH:MAM:6230,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,huachuca,SUBSPECIES,"""Sciurus arizonensis huachuca J.A.Allen, 1894""",Sciurus arizonensis huachuca,,US,Santa Rita Mts.; Madera Canyon,Arizona,PRESENT,1,78678140-1815-11da-9544-b8a03c50a862,31.714167,-110.875,,,1631,0,,,1967-06-27 0:00:00,27,6,1967,5706686,5219674,PRESERVED_SPECIMEN,SBMNH,MAM,6230,,,,CC0_1_0,,,,Native,2023-09-27T15:53:10.981Z,,COORDINATE_ROUNDED,santa_rita,1638
53930,,1262418235,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 27133,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.506045,-110.451898,,,,,,,1980-02-23 0:00:00,23,2,1980,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 27133,,,,CC0_1_0,,Donna U. Patty;DUP 036,,,2023-09-27T15:54:26.982Z,,,canelo_hills,1657
53794,,1262418472,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 27177,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.506045,-110.451898,,,,,,,1980-07-23 0:00:00,23,7,1980,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 27177,,,,CC0_1_0,,Donna U. Patty;DUP 037,,,2023-09-27T15:54:27.003Z,,,canelo_hills,1657
53785,,1262418485,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 27171,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.506045,-110.451898,,,,,,,1980-07-23 0:00:00,23,7,1980,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 27171,,,,CC0_1_0,,Donna U. Patty;DUP 035,,,2023-09-27T15:54:27.003Z,,,canelo_hills,1657
63410,,1262392074,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 00954a,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.442599,-110.284247,,,,,,,1944-06-17 0:00:00,17,6,1944,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 00954a,,,,CC0_1_0,,C.T. Vorhies;244,,,2023-09-27T15:54:25.572Z,,,huachuca,1658
57681,,1262409292,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 18196,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,,SPECIES,"""Sciurus arizonensis Coues, 1867""","""Sciurus arizonensis Coues, 1867""","""Coues, 1867""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.433935,-110.707029,,,,,,,1968-11-21 0:00:00,21,11,1968,5219674,5219674,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 18196,,,,CC0_1_0,,C.N. Olson;8,,,2023-09-27T15:54:26.525Z,,,patagonia,1665
44194,,177160799,8631295a-f762-11e1-a439-00145eb45e9a,urn:catalog:UCLA:Mammals:18897,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,huachuca,SUBSPECIES,"""Sciurus arizonensis huachuca J.A.Allen, 1894""",Sciurus arizonensis huachuca,,US,MADERA CANYON; SANTA RITA MTNS,Arizona,PRESENT,,c0dc3c80-23f9-11dc-98d1-b8a03c50a862,31.716667,-110.883333,,,1829,0,,,1931-05-29 0:00:00,29,5,1931,5706686,5219674,PRESERVED_SPECIMEN,UCLA,Mammals,18897,2828,,,CC0_1_0,,"""BURT, W. H.""",,Native,2023-09-07T08:11:58.781Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,santa_rita,1665
44193,,177160800,8631295a-f762-11e1-a439-00145eb45e9a,urn:catalog:UCLA:Mammals:18898,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,huachuca,SUBSPECIES,"""Sciurus arizonensis huachuca J.A.Allen, 1894""",Sciurus arizonensis huachuca,,US,MADERA CANYON; SANTA RITA MTNS,Arizona,PRESENT,,c0dc3c80-23f9-11dc-98d1-b8a03c50a862,31.716667,-110.883333,,,1829,0,,,1931-05-29 0:00:00,29,5,1931,5706686,5219674,PRESERVED_SPECIMEN,UCLA,Mammals,18898,2829,,,CC0_1_0,,"""BURT, W. H.""",,Native,2023-09-07T08:11:58.781Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,santa_rita,1665
44192,,177160801,8631295a-f762-11e1-a439-00145eb45e9a,urn:catalog:UCLA:Mammals:18902,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,huachuca,SUBSPECIES,"""Sciurus arizonensis huachuca J.A.Allen, 1894""",Sciurus arizonensis huachuca,,US,MADERA CANYON; SANTA RITA MTNS,Arizona,PRESENT,,c0dc3c80-23f9-11dc-98d1-b8a03c50a862,31.716667,-110.883333,,,1829,0,,,1931-05-30 0:00:00,30,5,1931,5706686,5219674,PRESERVED_SPECIMEN,UCLA,Mammals,18902,2833,,,CC0_1_0,,"""BURT, W. H.""",,Native,2023-09-07T08:11:58.771Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,santa_rita,1665
44191,,177160802,8631295a-f762-11e1-a439-00145eb45e9a,urn:catalog:UCLA:Mammals:18903,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,huachuca,SUBSPECIES,"""Sciurus arizonensis huachuca J.A.Allen, 1894""",Sciurus arizonensis huachuca,,US,MADERA CANYON; SANTA RITA MTNS,Arizona,PRESENT,,c0dc3c80-23f9-11dc-98d1-b8a03c50a862,31.716667,-110.883333,,,1829,0,,,1931-05-30 0:00:00,30,5,1931,5706686,5219674,PRESERVED_SPECIMEN,UCLA,Mammals,18903,2834,,,CC0_1_0,,"""BURT, W. H.""",,Native,2023-09-07T08:11:58.771Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,santa_rita,1665
44190,,177160803,8631295a-f762-11e1-a439-00145eb45e9a,urn:catalog:UCLA:Mammals:18904,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus,Sciurus arizonensis,Sciurus arizonensis,Valid,huachuca,SUBSPECIES,"""Sciurus arizonensis huachuca J.A.Allen, 1894""",Sciurus arizonensis huachuca,,US,MADERA CANYON; SANTA RITA MTNS,Arizona,PRESENT,,c0dc3c80-23f9-11dc-98d1-b8a03c50a862,31.716667,-110.883333,,,1829,0,,,1931-05-30 0:00:00,30,5,1931,5706686,5219674,PRESERVED_SPECIMEN,UCLA,Mammals,18904,2835,,,CC0_1_0,,"""BURT, W. H.""",,Native,2023-09-07T08:11:58.771Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,santa_rita,1665
