OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,genus_mdd,species,species_mdd,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,Z
115,,2427821709,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88923?seid=683405,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, RAMSEY CANYON""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4469934,-110.3121312,2911,,1745,0,,,10/3/1992 0:00,3,10,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88923,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:09.977Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1757
927,,1145381568,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88935?seid=1297524,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, UPPER BLACKTAIL CANYON, FT HUACHUCA MILITARY RESERVATION.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.5405898,-110.4243346,3072,,2027,0,,,9/29/1992 0:00,29,9,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88935,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.436Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1728
932,,1145381550,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88933?seid=1110022,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, UPPER BLACKTAIL CANYON, FT HUACHUCA MILITARY RESERVATION.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.5405898,-110.4243346,3072,,2027,0,,,9/22/1992 0:00,22,9,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88933,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:19.496Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1728
934,,1145381544,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88915?seid=946981,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, SIDE CANYON OF GARDEN CANYON, 5 MI FROM MCCLURE SPRINGS (FT HUACACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,8/3/1992 0:00,3,8,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88915,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:13.630Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
935,,1145381543,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88922?seid=1005168,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, RAMSEY CANYON""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4469934,-110.3121312,2911,,1745,0,,,10/2/1992 0:00,2,10,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88922,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:19.496Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1757
938,,1145381537,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88932?seid=1203071,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, UPPER BLACKTAIL CANYON, FT HUACHUCA MILITARY RESERVATION.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.5405898,-110.4243346,3072,,2027,0,,,9/17/1992 0:00,17,9,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88932,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.085Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1728
940,,1145381531,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88934?seid=106862,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, UPPER BLACKTAIL CANYON, FT HUACHUCA MIL RES; LAT 3488.02""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.5405898,-110.4243346,3072,,2027,0,,,9/27/1992 0:00,27,9,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88934,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:09.953Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1728
941,,1145381528,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88914?seid=34465,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, SIDE CANYON OF GARDEN CANYON, 5 MI FROM MCCLURE SPRINGS (FT HUACACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,8/3/1992 0:00,3,8,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88914,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:02.246Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
942,,1145381526,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88930?seid=1802678,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, UPPER HUACHUCA CANYON, FT HUACHUCA MIL RES""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.5217906,-110.3873336,4682,,1920,0,,,10/27/1992 0:00,27,10,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88930,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.585Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1730
945,,1145381522,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88911?seid=1335242,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS,SIDE CANYON OF GARDEN CANYON,5 MI FROM MCCLURE SPRINGS (FT HUACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,8/15/1992 0:00,15,8,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88911,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.426Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
947,,1145381518,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88925?seid=1827012,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, RAMSEY CANYON""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4469934,-110.3121312,2911,,1745,0,,,10/3/1992 0:00,3,10,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88925,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.429Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1757
949,,1145381511,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88916?seid=297912,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, SIDE CANYON OF GARDEN CANYON, 5 MI FROM MCCLURE SPRINGS (FT HUACACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,8/3/1992 0:00,3,8,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88916,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:10.934Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
950,,1145381510,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88913?seid=1598514,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, SIDE CANYON OF GARDEN CANYON, 5 MI FROM MCCLURE SPRINGS (FT HUACACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,8/3/1992 0:00,3,8,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88913,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.584Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
952,,1145381508,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88912?seid=369489,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, SIDE CANYON OF GARDEN CANYON, 5 MI FROM MCCLURE SPRINGS (FT HUACACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,8/14/1992 0:00,14,8,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88912,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:09.950Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
953,,1145381507,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88921?seid=1255134,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, RAMSEY CANYON""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4469934,-110.3121312,2911,,1745,0,,,10/1/1992 0:00,1,10,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88921,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.428Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1757
955,,1145381499,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88924?seid=49287,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, RAMSEY CANYON""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4469934,-110.3121312,2911,,1745,0,,,10/28/1992 0:00,28,10,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88924,,unknown,2/15/2005 0:00,CC0_1_0,,Preparator(s): Lee H. Simons,,,2023-12-28T00:35:08.500Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1757
958,,1145381483,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88910?seid=647368,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, GARDEN CANYON, 5 MI FROM MCCLURE SPRINGS (FT HUACHUCA MIL RES); T225 R2DE S.30""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.4887919,-110.3491324,1152,,1928,0,,,7/30/1992 0:00,30,7,1992,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88910,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:09.989Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1783
924,,1145381975,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:89325?seid=1478373,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""",Sorex monticolus,,US,"""Graham Mountains, 11.5 mi S, 10.5 mi W Safford, Hospital Flat; T9S, R24E, NW 1/4 Sec 10""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,32.6687585,-109.8816301,584,,2743,0,,,7/4/1992 0:00,4,7,1992,2436019,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:89325,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Jennifer K. Frey,,,2023-12-28T00:35:19.504Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2775
925,,1145381971,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:89328?seid=681776,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""",Sorex monticolus,,US,"""Graham Mountains, 11mi S, 10.5mi W Safford, Hospital Flat; T9S, R24E, NW 1/4 Sec 10""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,32.6687585,-109.8816301,584,,2743,0,,,7/4/1992 0:00,4,7,1992,2436019,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:89328,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Jennifer K. Frey,,,2023-12-28T00:35:10.931Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,2775
957,,1145381489,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88929?seid=166586,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex monticolus,Sorex monticolus,,SPECIES,"""Sorex monticolus Merriam, 1890""",Sorex monticolus,,US,"""CHIRICAHUA MTNS, EAST TURKEY CREEK; T175, R30E, S35""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.9084848,-109.246709,1152,,1917,0,,,10/22/1992 0:00,22,10,1992,2436019,2436019,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88929,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:09.991Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1953
425,,1897608552,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,8df3cc6061f9cadb5eb649e44ae3f19f,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Chiricahua Mtns, Pine Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.95799,-109.36237,,,0,0,0,0,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88949,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:03:59.894Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1727
426,,1897608551,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,e352e81dbe175c86801fb77703f797d4,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Chiricahua Mtns, Pine Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.95799,-109.36237,,,0,0,0,0,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88948,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.004Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1727
435,,1897608542,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,b916a25a7e2bf984abacebac8f58659c,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Chiricahua Mtns, Pine Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.95799,-109.36237,,,0,0,0,0,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88946,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.048Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1727
450,,1897608526,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,04337b56d8cf214dce89e2e381300380,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Chiricahua Mtns, Pine Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.95799,-109.36237,,,0,0,0,0,8/31/1993 0:00,31,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88947,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.063Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1727
458,,1897608518,4a3421d3-e83f-4d30-b0b9-6658c9f047b6,78c9626ed233d6b87f6a942f75e9979c,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,"""Diersing & Hoffmeister, 1977""",US,"""Chiricahua Mtns, Pine Canyon.""",Arizona,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,31.95799,-109.36237,,,0,0,0,0,8/20/1993 0:00,20,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB-UNM,MSB,88937,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Lee H. Simons,,,2023-09-07T05:04:00.045Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,1727
928,,1145381567,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88954?seid=1127398,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""HUACHUCA MTNS, COPPER CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.3604961,-110.3098305,2960,,1856,0,,,9/1/1993 0:00,1,9,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88954,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:20.949Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1765
931,,1145381554,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:88937?seid=1719768,Animalia,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex,Sorex arizonae,Sorex arizonae,,SPECIES,"""Sorex arizonae Diersing & Hoffmeister, 1977""",Sorex arizonae,,US,"""CHIRICAHUA MTNS, PINE CANYON.""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.95799,-109.36237,4865,,2060,0,,,8/20/1993 0:00,20,8,1993,2435958,2435958,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:88937,,unknown,2/15/2005 0:00,CC0_1_0,,Collector(s): Lee H. Simons,,,2023-12-28T00:35:21.087Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,1727
